Position,Name,ID,Name+ID,Team,Game,Avg FPPG,Salary
WR,Willie Snead IV,1644367,Willie Snead IV (1644367),Ravens,CLE @ BAL,7.1,"$8,000.00 "
WR,Hunter Renfrow,1644384,Hunter Renfrow (1644384),Raiders,OAK @ IND,5.36,"$8,000.00 "
WR,Malik Turner,1644345,Malik Turner (1644345),Seahawks,SEA @ ARI,4.1,"$8,000.00 "
WR,Chris Conley,1644286,Chris Conley (1644286),Jaguars,JAX @ DEN,12.66,"$7,800.00 "
WR,Adam Humphries,1644348,Adam Humphries (1644348),Titans,TEN @ ATL,6.26,"$7,800.00 "
WR,Preston Williams,1644404,Preston Williams (1644404),Dolphins,LAC @ MIA,10.83,"$7,700.00 "
WR,Bennie Fowler III,1644325,Bennie Fowler III (1644325),Giants,WAS @ NYG,7.53,"$7,500.00 "
WR,Paul Richardson Jr.,1644353,Paul Richardson Jr. (1644353),Redskins,WAS @ NYG,9.1,"$7,300.00 "
WR,Anthony Miller,1644248,Anthony Miller (1644248),Bears,MIN @ CHI,0.6,"$7,300.00 "
WR,Danny Amendola,1644301,Danny Amendola (1644301),Lions,KC @ DET,11.36,"$7,100.00 "
WR,Cody Latimer,1644326,Cody Latimer (1644326),Giants,WAS @ NYG,8.2,"$7,100.00 "
WR,DaeSean Hamilton,1644267,DaeSean Hamilton (1644267),Broncos,JAX @ DEN,2,"$7,100.00 "
WR,J.J. Nelson,1644334,J.J. Nelson (1644334),Raiders,OAK @ IND,6.8,"$7,000.00 "
WR,Cordarrelle Patterson,1644314,Cordarrelle Patterson (1644314),Bears,MIN @ CHI,3.05,"$7,000.00 "
WR,Keelan Cole,1644360,Keelan Cole (1644360),Jaguars,JAX @ DEN,0,"$7,000.00 "
WR,Jakeem Grant,1644302,Jakeem Grant (1644302),Dolphins,LAC @ MIA,3.86,"$6,900.00 "
WR,David Moore,1644344,David Moore (1644344),Seahawks,SEA @ ARI,3.9,"$6,700.00 "
WR,Jaron Brown,1644342,Jaron Brown (1644342),Seahawks,SEA @ ARI,2,"$6,700.00 "
WR,Javon Wims,1644250,Javon Wims (1644250),Bears,MIN @ CHI,0,"$6,700.00 "
WR,Michael Crabtree,1644364,Michael Crabtree (1644364),Cardinals,SEA @ ARI,3.1,"$6,600.00 "
WR,Devin Smith,1644263,Devin Smith (1644263),Cowboys,DAL @ NO,7.43,"$6,500.00 "
WR,Isaiah McKenzie,1644245,Isaiah McKenzie (1644245),Bills,NE @ BUF,5.1,"$6,500.00 "
WR,Austin Carr,1644317,Austin Carr (1644317),Saints,DAL @ NO,0,"$6,500.00 "
WR,Damiere Byrd,1644354,Damiere Byrd (1644354),Cardinals,SEA @ ARI,7.2,"$6,400.00 "
WR,Chad Beebe,1644306,Chad Beebe (1644306),Vikings,MIN @ CHI,3,"$6,400.00 "
WR,Darius Slayton,1644385,Darius Slayton (1644385),Giants,WAS @ NYG,11.2,"$6,300.00 "
WR,KeeSean Johnson,1644386,KeeSean Johnson (1644386),Cardinals,SEA @ ARI,7.85,"$6,300.00 "
WR,Tajae Sharpe,1644277,Tajae Sharpe (1644277),Titans,TEN @ ATL,4.46,"$6,300.00 "
WR,Deon Cain,1644279,Deon Cain (1644279),Colts,OAK @ IND,2.5,"$6,300.00 "
WR,Breshad Perriman,1644254,Breshad Perriman (1644254),Buccaneers,TB @ LAR,1.96,"$6,300.00 "
WR,Chris Moore,1644365,Chris Moore (1644365),Ravens,CLE @ BAL,0,"$6,300.00 "
WR,Rashard Higgins,1644252,Rashard Higgins (1644252),Browns,CLE @ BAL,6.6,"$6,200.00 "
WR,Damion Ratley,1644255,Damion Ratley (1644255),Browns,CLE @ BAL,5.43,"$6,200.00 "
WR,Jakobi Meyers,1644399,Jakobi Meyers (1644399),Patriots,NE @ BUF,4.5,"$6,200.00 "
WR,Trey Quinn,1644352,Trey Quinn (1644352),Redskins,WAS @ NYG,10.45,"$6,000.00 "
WR,TJ Jones,1644271,TJ Jones (1644271),Giants,WAS @ NYG,6.4,"$6,000.00 "
WR,Jarius Wright,1644357,Jarius Wright (1644357),Panthers,CAR @ HOU,3.9,"$6,000.00 "
WR,Zay Jones,1644243,Zay Jones (1644243),Bills,NE @ BUF,3.83,"$6,000.00 "
WR,Justin Hardy,1644238,Justin Hardy (1644238),Falcons,TEN @ ATL,3.23,"$6,000.00 "
WR,Miles Boykin,1644382,Miles Boykin (1644382),Ravens,CLE @ BAL,3.2,"$6,000.00 "
WR,Dontrelle Inman,1644283,Dontrelle Inman (1644283),Chargers,LAC @ MIA,2.86,"$6,000.00 "
WR,Ryan Grant,1644280,Ryan Grant (1644280),Raiders,OAK @ IND,2.7,"$6,000.00 "
WR,Seth Roberts,1644293,Seth Roberts (1644293),Ravens,CLE @ BAL,2.56,"$6,000.00 "
WR,Kelvin Harmon,1644393,Kelvin Harmon (1644393),Redskins,WAS @ NYG,2.55,"$6,000.00 "
WR,Allen Hurns,1644261,Allen Hurns (1644261),Dolphins,LAC @ MIA,2.36,"$6,000.00 "
WR,Cody Core,1644251,Cody Core (1644251),Giants,WAS @ NYG,1.93,"$6,000.00 "
WR,Travis Benjamin,1644338,Travis Benjamin (1644338),Chargers,LAC @ MIA,1.9,"$6,000.00 "
WR,Trevor Davis,1644274,Trevor Davis (1644274),Raiders,OAK @ IND,1.9,"$6,000.00 "
WR,Russell Shepard,1644327,Russell Shepard (1644327),Giants,WAS @ NYG,1.83,"$6,000.00 "
WR,Chester Rogers,1644285,Chester Rogers (1644285),Colts,OAK @ IND,1.8,"$6,000.00 "
WR,Tavon Austin,1644256,Tavon Austin (1644256),Cowboys,DAL @ NO,1.8,"$6,000.00 "
WR,Deonte Harris,1644403,Deonte Harris (1644403),Saints,DAL @ NO,1.76,"$6,000.00 "
WR,Steven Sims Jr.,1644396,Steven Sims Jr. (1644396),Redskins,WAS @ NYG,1.45,"$6,000.00 "
WR,Keke Coutee,1644369,Keke Coutee (1644369),Texans,CAR @ HOU,1.35,"$6,000.00 "
WR,Chris Hogan,1644313,Chris Hogan (1644313),Panthers,CAR @ HOU,1.26,"$6,000.00 "
WR,Dwayne Harris,1644292,Dwayne Harris (1644292),Raiders,OAK @ IND,0.85,"$6,000.00 "
WR,De'Anthony Thomas,1644290,De'Anthony Thomas (1644290),Chiefs,KC @ DET,0.8,"$6,000.00 "
WR,Russell Gage,1644236,Russell Gage (1644236),Falcons,TEN @ ATL,0.73,"$6,000.00 "
WR,Darius Jennings,1644276,Darius Jennings (1644276),Titans,TEN @ ATL,0.7,"$6,000.00 "
WR,Byron Pringle,1644288,Byron Pringle (1644288),Chiefs,KC @ DET,0.56,"$6,000.00 "
WR,DeAndre Carter,1644368,DeAndre Carter (1644368),Texans,CAR @ HOU,0.3,"$6,000.00 "
WR,Andre Roberts,1644330,Andre Roberts (1644330),Bills,NE @ BUF,0,"$6,000.00 "
WR,Andy Isabella,1644379,Andy Isabella (1644379),Cardinals,SEA @ ARI,0,"$6,000.00 "
WR,Bobo Wilson,1644350,Bobo Wilson (1644350),Buccaneers,TB @ LAR,0,"$6,000.00 "
WR,Brandon Zylstra,1644310,Brandon Zylstra (1644310),Panthers,CAR @ HOU,0,"$6,000.00 "
WR,C.J. Board,1644358,C.J. Board (1644358),Jaguars,JAX @ DEN,0,"$6,000.00 "
WR,Cedrick Wilson,1644265,Cedrick Wilson (1644265),Cowboys,DAL @ NO,0,"$6,000.00 "
WR,Cyril Grayson Jr.,1644247,Cyril Grayson Jr. (1644247),Saints,DAL @ NO,0,"$6,000.00 "
WR,Dez Bryant,1644316,Dez Bryant (1644316),Saints,DAL @ NO,0,"$6,000.00 "
WR,Diontae Spencer,1644336,Diontae Spencer (1644336),Broncos,JAX @ DEN,0,"$6,000.00 "
WR,Emmanuel Butler,1644400,Emmanuel Butler (1644400),Saints,DAL @ NO,0,"$6,000.00 "
WR,Gary Jennings,1644387,Gary Jennings (1644387),Seahawks,SEA @ ARI,0,"$6,000.00 "
WR,Geremy Davis,1644339,Geremy Davis (1644339),Chargers,LAC @ MIA,0,"$6,000.00 "
WR,Jaleel Scott,1644366,Jaleel Scott (1644366),Ravens,CLE @ BAL,0,"$6,000.00 "
WR,Jalen Guyton,1644397,Jalen Guyton (1644397),Cowboys,DAL @ NO,0,"$6,000.00 "
WR,Jalin Marshall,1644402,Jalin Marshall (1644402),Raiders,OAK @ IND,0,"$6,000.00 "
WR,JoJo Natson,1644297,JoJo Natson (1644297),Rams,TB @ LAR,0,"$6,000.00 "
WR,John Ursua,1644391,John Ursua (1644391),Seahawks,SEA @ ARI,0,"$6,000.00 "
WR,Jon'Vea Johnson,1644398,Jon'Vea Johnson (1644398),Cowboys,DAL @ NO,0,"$6,000.00 "
WR,Josh Reynolds,1644298,Josh Reynolds (1644298),Rams,TB @ LAR,0,"$6,000.00 "
WR,Justin Watson,1644349,Justin Watson (1644349),Buccaneers,TB @ LAR,0,"$6,000.00 "
WR,Juwann Winfree,1644388,Juwann Winfree (1644388),Broncos,JAX @ DEN,0,"$6,000.00 "
WR,Keelan Doss,1644401,Keelan Doss (1644401),Raiders,OAK @ IND,0,"$6,000.00 "
WR,Keith Kirkwood,1644321,Keith Kirkwood (1644321),Saints,DAL @ NO,0,"$6,000.00 "
WR,KhaDarel Hodge,1644295,KhaDarel Hodge (1644295),Browns,CLE @ BAL,0,"$6,000.00 "
WR,Krishawn Hogan,1644282,Krishawn Hogan (1644282),Saints,DAL @ NO,0,"$6,000.00 "
WR,Lance Lenoir Jr.,1644262,Lance Lenoir Jr. (1644262),Cowboys,DAL @ NO,0,"$6,000.00 "
WR,Laquon Treadwell,1644309,Laquon Treadwell (1644309),Vikings,MIN @ CHI,0,"$6,000.00 "
WR,Lil'Jordan Humphrey,1644405,Lil'Jordan Humphrey (1644405),Saints,DAL @ NO,0,"$6,000.00 "
WR,Marvin Hall,1644237,Marvin Hall (1644237),Lions,KC @ DET,0,"$6,000.00 "
WR,Matthew Slater,1644315,Matthew Slater (1644315),Patriots,NE @ BUF,0,"$6,000.00 "
WR,Micah Wright,1644407,Micah Wright (1644407),Saints,DAL @ NO,0,"$6,000.00 "
WR,Mike Thomas,1644299,Mike Thomas (1644299),Rams,TB @ LAR,0,"$6,000.00 "
WR,N'Keal Harry,1644375,N'Keal Harry (1644375),Patriots,NE @ BUF,0,"$6,000.00 "
WR,Noah Brown,1644258,Noah Brown (1644258),Cowboys,DAL @ NO,0,"$6,000.00 "
WR,Nsimba Webster,1644395,Nsimba Webster (1644395),Rams,TB @ LAR,0,"$6,000.00 "
WR,Olabisi Johnson,1644390,Olabisi Johnson (1644390),Vikings,MIN @ CHI,0,"$6,000.00 "
WR,Olamide Zaccheaus,1644394,Olamide Zaccheaus (1644394),Falcons,TEN @ ATL,0,"$6,000.00 "
WR,Ray-Ray McCloud,1644244,Ray-Ray McCloud (1644244),Panthers,CAR @ HOU,0,"$6,000.00 "
WR,Reggie Davis,1644372,Reggie Davis (1644372),Cowboys,DAL @ NO,0,"$6,000.00 "
WR,Riley Ridley,1644383,Riley Ridley (1644383),Bears,MIN @ CHI,0,"$6,000.00 "
WR,Rishard Matthews,1644329,Rishard Matthews (1644329),Saints,DAL @ NO,0,"$6,000.00 "
WR,River Cracraft,1644266,River Cracraft (1644266),Broncos,JAX @ DEN,0,"$6,000.00 "
WR,Robert Davis,1644351,Robert Davis (1644351),Redskins,WAS @ NYG,0,"$6,000.00 "
WR,Robert Foster,1644242,Robert Foster (1644242),Bills,NE @ BUF,0,"$6,000.00 "
WR,Scotty Miller,1644392,Scotty Miller (1644392),Buccaneers,TB @ LAR,0,"$6,000.00 "
WR,Simmie Cobbs Jr.,1644318,Simmie Cobbs Jr. (1644318),Saints,DAL @ NO,0,"$6,000.00 "
WR,Taywan Taylor,1644278,Taywan Taylor (1644278),Browns,CLE @ BAL,0,"$6,000.00 "
WR,Terrance Williams,1644264,Terrance Williams (1644264),Cowboys,DAL @ NO,0,"$6,000.00 "
WR,Travin Dural,1644319,Travin Dural (1644319),Saints,DAL @ NO,0,"$6,000.00 "
WR,Travis Fulgham,1644389,Travis Fulgham (1644389),Lions,KC @ DET,0,"$6,000.00 "
WR,Trent Sherfield,1644335,Trent Sherfield (1644335),Cardinals,SEA @ ARI,0,"$6,000.00 "
WR,Ventell Bryant,1644406,Ventell Bryant (1644406),Cowboys,DAL @ NO,0,"$6,000.00 "
WR,Gunner Olszewski,1644408,Gunner Olszewski (1644408),Patriots,NE @ BUF,-0.33,"$6,000.00 "
TE,Travis Kelce,1644440,Travis Kelce (1644440),Chiefs,KC @ DET,18.13,"$13,400.00 "
TE,Evan Engram,1644465,Evan Engram (1644465),Giants,WAS @ NYG,22.9,"$12,300.00 "
TE,Darren Waller,1644446,Darren Waller (1644446),Raiders,OAK @ IND,18.8,"$10,900.00 "
TE,Jared Cook,1644444,Jared Cook (1644444),Saints,DAL @ NO,3.96,"$9,900.00 "
TE,Mark Andrews,1644490,Mark Andrews (1644490),Ravens,CLE @ BAL,20.16,"$9,400.00 "
TE,Delanie Walker,1644435,Delanie Walker (1644435),Titans,TEN @ ATL,14.6,"$8,500.00 "
TE,Greg Olsen,1644486,Greg Olsen (1644486),Panthers,CAR @ HOU,17.7,"$8,200.00 "
TE,Hunter Henry,1644472,Hunter Henry (1644472),Chargers,LAC @ MIA,10,"$8,100.00 "
TE,Austin Hooper,1644410,Austin Hooper (1644410),Falcons,TEN @ ATL,16.23,"$8,000.00 "
TE,Eric Ebron,1644438,Eric Ebron (1644438),Colts,OAK @ IND,7,"$7,800.00 "
TE,Jack Doyle,1644437,Jack Doyle (1644437),Colts,OAK @ IND,5.23,"$7,800.00 "
TE,Trey Burton,1644415,Trey Burton (1644415),Bears,MIN @ CHI,2.5,"$7,400.00 "
TE,Vernon Davis,1644481,Vernon Davis (1644481),Redskins,WAS @ NYG,10.9,"$7,200.00 "
TE,O.J. Howard,1644479,O.J. Howard (1644479),Buccaneers,TB @ LAR,5.26,"$7,200.00 "
TE,Jason Witten,1644496,Jason Witten (1644496),Cowboys,DAL @ NO,10.46,"$7,000.00 "
TE,Will Dissly,1644474,Will Dissly (1644474),Seahawks,SEA @ ARI,14.13,"$6,800.00 "
TE,Jordan Reed,1644483,Jordan Reed (1644483),Redskins,WAS @ NYG,0,"$6,700.00 "
TE,Kyle Rudolph,1644456,Kyle Rudolph (1644456),Vikings,MIN @ CHI,2,"$6,500.00 "
TE,Josh Hill,1644460,Josh Hill (1644460),Saints,DAL @ NO,0.73,"$6,500.00 "
TE,Ben Watson,1644462,Ben Watson (1644462),Patriots,NE @ BUF,0,"$6,500.00 "
TE,Hayden Hurst,1644492,Hayden Hurst (1644492),Ravens,CLE @ BAL,5.86,"$6,400.00 "
TE,Tyler Higbee,1644448,Tyler Higbee (1644448),Rams,TB @ LAR,8.05,"$6,300.00 "
TE,Gerald Everett,1644447,Gerald Everett (1644447),Rams,TB @ LAR,3.43,"$6,300.00 "
TE,T.J. Hockenson,1644499,T.J. Hockenson (1644499),Lions,KC @ DET,10.3,"$6,000.00 "
TE,Jordan Akins,1644495,Jordan Akins (1644495),Texans,CAR @ HOU,9.83,"$6,000.00 "
TE,Adam Shaheen,1644417,Adam Shaheen (1644417),Bears,MIN @ CHI,3.5,"$6,000.00 "
TE,James O'Shaughnessy,1644489,James O'Shaughnessy (1644489),Jaguars,JAX @ DEN,7.93,"$5,900.00 "
TE,Virgil Green,1644471,Virgil Green (1644471),Chargers,LAC @ MIA,1.1,"$5,800.00 "
TE,Dawson Knox,1644500,Dawson Knox (1644500),Bills,NE @ BUF,6.83,"$5,700.00 "
TE,Darren Fells,1644421,Darren Fells (1644421),Texans,CAR @ HOU,5.93,"$5,600.00 "
TE,Nick Boyle,1644491,Nick Boyle (1644491),Ravens,CLE @ BAL,5.93,"$5,600.00 "
TE,Geoff Swaim,1644425,Geoff Swaim (1644425),Jaguars,JAX @ DEN,3.96,"$5,600.00 "
TE,Irv Smith Jr.,1644501,Irv Smith Jr. (1644501),Vikings,MIN @ CHI,3.3,"$5,600.00 "
TE,Cameron Brate,1644478,Cameron Brate (1644478),Buccaneers,TB @ LAR,2.83,"$5,600.00 "
TE,Jonnu Smith,1644433,Jonnu Smith (1644433),Titans,TEN @ ATL,2.23,"$5,600.00 "
TE,Ben Braunecker,1644414,Ben Braunecker (1644414),Bears,MIN @ CHI,2.2,"$5,600.00 "
TE,Ricky Seals-Jones,1644468,Ricky Seals-Jones (1644468),Browns,CLE @ BAL,1.2,"$5,600.00 "
TE,Blake Jarwin,1644423,Blake Jarwin (1644423),Cowboys,DAL @ NO,5.8,"$5,500.00 "
TE,Lance Kendricks,1644429,Lance Kendricks (1644429),Chargers,LAC @ MIA,2.3,"$5,500.00 "
TE,Nick Vannett,1644476,Nick Vannett (1644476),Seahawks,SEA @ ARI,2.6,"$5,300.00 "
TE,Josh Oliver,1644502,Josh Oliver (1644502),Jaguars,JAX @ DEN,0,"$5,300.00 "
TE,Noah Fant,1644498,Noah Fant (1644498),Broncos,JAX @ DEN,5.8,"$5,000.00 "
TE,Matt LaCosse,1644428,Matt LaCosse (1644428),Patriots,NE @ BUF,5.3,"$5,000.00 "
TE,Mike Gesicki,1644451,Mike Gesicki (1644451),Dolphins,LAC @ MIA,3.7,"$5,000.00 "
TE,Jeff Heuerman,1644427,Jeff Heuerman (1644427),Broncos,JAX @ DEN,3.36,"$5,000.00 "
TE,Jesse James,1644469,Jesse James (1644469),Lions,KC @ DET,3.2,"$5,000.00 "
TE,Demetrius Harris,1644439,Demetrius Harris (1644439),Browns,CLE @ BAL,2.86,"$5,000.00 "
TE,Tommy Sweeney,1644505,Tommy Sweeney (1644505),Bills,NE @ BUF,2.26,"$5,000.00 "
TE,Ryan Izzo,1644457,Ryan Izzo (1644457),Patriots,NE @ BUF,2.13,"$5,000.00 "
TE,Derek Carrier,1644443,Derek Carrier (1644443),Raiders,OAK @ IND,2.1,"$5,000.00 "
TE,Jeremy Sprinkle,1644484,Jeremy Sprinkle (1644484),Redskins,WAS @ NYG,1.95,"$5,000.00 "
TE,Mo Alie-Cox,1644436,Mo Alie-Cox (1644436),Colts,OAK @ IND,1.93,"$5,000.00 "
TE,Luke Stocker,1644434,Luke Stocker (1644434),Falcons,TEN @ ATL,1.86,"$5,000.00 "
TE,Maxx Williams,1644493,Maxx Williams (1644493),Cardinals,SEA @ ARI,1.86,"$5,000.00 "
TE,Foster Moreau,1644503,Foster Moreau (1644503),Raiders,OAK @ IND,1.7,"$5,000.00 "
TE,Charles Clay,1644412,Charles Clay (1644412),Cardinals,SEA @ ARI,1.66,"$5,000.00 "
TE,Rhett Ellison,1644464,Rhett Ellison (1644464),Giants,WAS @ NYG,1.63,"$5,000.00 "
TE,Nick O'Leary,1644452,Nick O'Leary (1644452),Dolphins,LAC @ MIA,1.5,"$5,000.00 "
TE,Logan Thomas,1644413,Logan Thomas (1644413),Lions,KC @ DET,1.4,"$5,000.00 "
TE,Durham Smythe,1644453,Durham Smythe (1644453),Dolphins,LAC @ MIA,1.13,"$5,000.00 "
TE,Blake Bell,1644488,Blake Bell (1644488),Chiefs,KC @ DET,0.93,"$5,000.00 "
TE,Lee Smith,1644445,Lee Smith (1644445),Bills,NE @ BUF,0.6,"$5,000.00 "
TE,Troy Fumagalli,1644426,Troy Fumagalli (1644426),Broncos,JAX @ DEN,0.56,"$5,000.00 "
TE,A.J. Derby,1644450,A.J. Derby (1644450),Saints,DAL @ NO,0,"$5,000.00 "
TE,Alize Mack,1644506,Alize Mack (1644506),Saints,DAL @ NO,0,"$5,000.00 "
TE,Andrew Beck,1644507,Andrew Beck (1644507),Broncos,JAX @ DEN,0,"$5,000.00 "
TE,Anthony Firkser,1644431,Anthony Firkser (1644431),Titans,TEN @ ATL,0,"$5,000.00 "
TE,Antony Auclair,1644477,Antony Auclair (1644477),Buccaneers,TB @ LAR,0,"$5,000.00 "
TE,Beau Brinkley,1644430,Beau Brinkley (1644430),Titans,TEN @ ATL,0,"$5,000.00 "
TE,Bradley Sowell,1644510,Bradley Sowell (1644510),Bears,MIN @ CHI,0,"$5,000.00 "
TE,Chris Manhertz,1644485,Chris Manhertz (1644485),Panthers,CAR @ HOU,0,"$5,000.00 "
TE,Codey McElroy,1644497,Codey McElroy (1644497),Cowboys,DAL @ NO,0,"$5,000.00 "
TE,Cole Hikutini,1644455,Cole Hikutini (1644455),Cowboys,DAL @ NO,0,"$5,000.00 "
TE,Dalton Schultz,1644424,Dalton Schultz (1644424),Cowboys,DAL @ NO,0,"$5,000.00 "
TE,Dan Arnold,1644458,Dan Arnold (1644458),Saints,DAL @ NO,0,"$5,000.00 "
TE,Darrell Daniels,1644467,Darrell Daniels (1644467),Cardinals,SEA @ ARI,0,"$5,000.00 "
TE,Deon Yelder,1644442,Deon Yelder (1644442),Chiefs,KC @ DET,0,"$5,000.00 "
TE,Eric Tomlinson,1644466,Eric Tomlinson (1644466),Giants,WAS @ NYG,0,"$5,000.00 "
TE,Garrett Dickerson,1644463,Garrett Dickerson (1644463),Giants,WAS @ NYG,0,"$5,000.00 "
TE,Garrett Griffin,1644459,Garrett Griffin (1644459),Saints,DAL @ NO,0,"$5,000.00 "
TE,Hale Hentges,1644508,Hale Hentges (1644508),Colts,OAK @ IND,0,"$5,000.00 "
TE,Ian Thomas,1644487,Ian Thomas (1644487),Panthers,CAR @ HOU,0,"$5,000.00 "
TE,J.P. Holtz,1644482,J.P. Holtz (1644482),Bears,MIN @ CHI,0,"$5,000.00 "
TE,Jaeden Graham,1644409,Jaeden Graham (1644409),Falcons,TEN @ ATL,0,"$5,000.00 "
TE,James Winchester,1644441,James Winchester (1644441),Chiefs,KC @ DET,0,"$5,000.00 "
TE,Jerell Adams,1644494,Jerell Adams (1644494),Texans,CAR @ HOU,0,"$5,000.00 "
TE,Johnny Mundt,1644449,Johnny Mundt (1644449),Rams,TB @ LAR,0,"$5,000.00 "
TE,Kaden Smith,1644504,Kaden Smith (1644504),Giants,WAS @ NYG,0,"$5,000.00 "
TE,Logan Paulsen,1644411,Logan Paulsen (1644411),Texans,CAR @ HOU,0,"$5,000.00 "
TE,Marcus Lucas,1644473,Marcus Lucas (1644473),Cowboys,DAL @ NO,0,"$5,000.00 "
TE,Matt Orzech,1644509,Matt Orzech (1644509),Jaguars,JAX @ DEN,0,"$5,000.00 "
TE,Michael Hoomanawanui,1644461,Michael Hoomanawanui (1644461),Saints,DAL @ NO,0,"$5,000.00 "
TE,MyCole Pruitt,1644432,MyCole Pruitt (1644432),Titans,TEN @ ATL,0,"$5,000.00 "
TE,Patrick Scales,1644416,Patrick Scales (1644416),Bears,MIN @ CHI,0,"$5,000.00 "
TE,Pharaoh Brown,1644419,Pharaoh Brown (1644419),Browns,CLE @ BAL,0,"$5,000.00 "
TE,Rico Gathers,1644422,Rico Gathers (1644422),Browns,CLE @ BAL,0,"$5,000.00 "
TE,Sean Culkin,1644470,Sean Culkin (1644470),Chargers,LAC @ MIA,0,"$5,000.00 "
TE,Seth DeValve,1644420,Seth DeValve (1644420),Jaguars,JAX @ DEN,0,"$5,000.00 "
TE,Shane Smith,1644511,Shane Smith (1644511),Saints,DAL @ NO,0,"$5,000.00 "
TE,Tanner Hudson,1644480,Tanner Hudson (1644480),Buccaneers,TB @ LAR,0,"$5,000.00 "
TE,Tyler Conklin,1644454,Tyler Conklin (1644454),Vikings,MIN @ CHI,0,"$5,000.00 "
TE,Tyler Kroft,1644418,Tyler Kroft (1644418),Bills,NE @ BUF,0,"$5,000.00 "
TE,Tyler Ott,1644475,Tyler Ott (1644475),Seahawks,SEA @ ARI,0,"$5,000.00 "
DST,Los Angeles Chargers,1644530,Los Angeles Chargers (1644530),Chargers,LAC @ MIA,4.66,"$7,100.00 "
DST,Baltimore Ravens,1644536,Baltimore Ravens (1644536),Ravens,CLE @ BAL,5.66,"$6,800.00 "
DST,Los Angeles Rams,1644523,Los Angeles Rams (1644523),Rams,TB @ LAR,8.66,"$6,700.00 "
DST,Jacksonville Jaguars,1644535,Jacksonville Jaguars (1644535),Jaguars,JAX @ DEN,6.33,"$6,700.00 "
DST,New England Patriots,1644526,New England Patriots (1644526),Patriots,NE @ BUF,20.33,"$6,400.00 "
DST,Seattle Seahawks,1644531,Seattle Seahawks (1644531),Seahawks,SEA @ ARI,7.5,"$6,400.00 "
DST,Houston Texans,1644537,Houston Texans (1644537),Texans,CAR @ HOU,6.66,"$6,400.00 "
DST,Indianapolis Colts,1644520,Indianapolis Colts (1644520),Colts,OAK @ IND,4.66,"$6,400.00 "
DST,Chicago Bears,1644514,Chicago Bears (1644514),Bears,MIN @ CHI,7,"$6,300.00 "
DST,Minnesota Vikings,1644525,Minnesota Vikings (1644525),Vikings,MIN @ CHI,9.66,"$6,100.00 "
DST,Kansas City Chiefs,1644521,Kansas City Chiefs (1644521),Chiefs,KC @ DET,6,"$5,900.00 "
DST,Dallas Cowboys,1644516,Dallas Cowboys (1644516),Cowboys,DAL @ NO,6.33,"$5,700.00 "
DST,New Orleans Saints,1644527,New Orleans Saints (1644527),Saints,DAL @ NO,8.66,"$5,600.00 "
DST,New York Giants,1644528,New York Giants (1644528),Giants,WAS @ NYG,1,"$5,400.00 "
DST,Denver Broncos,1644517,Denver Broncos (1644517),Broncos,JAX @ DEN,0.33,"$5,400.00 "
DST,Atlanta Falcons,1644512,Atlanta Falcons (1644512),Falcons,TEN @ ATL,3.66,"$5,100.00 "
DST,Washington Redskins,1644533,Washington Redskins (1644533),Redskins,WAS @ NYG,1,"$5,100.00 "
DST,Tennessee Titans,1644519,Tennessee Titans (1644519),Titans,TEN @ ATL,10.66,"$4,700.00 "
DST,Buffalo Bills,1644513,Buffalo Bills (1644513),Bills,NE @ BUF,9,"$4,700.00 "
DST,Oakland Raiders,1644522,Oakland Raiders (1644522),Raiders,OAK @ IND,2,"$4,400.00 "
DST,Carolina Panthers,1644534,Carolina Panthers (1644534),Panthers,CAR @ HOU,7,"$4,300.00 "
DST,Arizona Cardinals,1644529,Arizona Cardinals (1644529),Cardinals,SEA @ ARI,3,"$4,200.00 "
DST,Cleveland Browns,1644515,Cleveland Browns (1644515),Browns,CLE @ BAL,7.33,"$4,100.00 "
DST,Tampa Bay Buccaneers,1644532,Tampa Bay Buccaneers (1644532),Buccaneers,TB @ LAR,9.66,"$3,900.00 "
DST,Detroit Lions,1644518,Detroit Lions (1644518),Lions,KC @ DET,9.66,"$3,800.00 "
DST,Miami Dolphins,1644524,Miami Dolphins (1644524),Dolphins,LAC @ MIA,0.66,"$3,800.00 "
